"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment"
5300001,2002,0,1,0,0,0,0,1.785,0,0
5300001,2003,0,1,0,0,0,0,1.88,0,0
5300001,2004,0,1,0,0,0,0,2.31,0,0
5300001,2005,0,1,0,0,0,0,2.38,0,0
5300001,2006,0,1,0,0,0,0,2.18,0,0
5300001,2007,0,1,0,0,0,0,2.25,0,0
5300001,2008,42,1,0,0,42,0,2.39,1,1
5300001,2009,0,0,1,0,0,0,2.54,1,0
5300001,2010,0,0,1,0,0,0,2.59,1,0
5300001,2011,0,0,1,0,0,0,2.81,1,0
5300001,2012,0,0,1,0,0,0,2.67,1,0
5300001,2013,0,0,1,0,0,0,2.96,1,0
5300001,2014,0,0,1,0,0,0,0,1,0
5300001,2015,0,0,0,1,0,0,2.61,1,0
5300002,2002,0,1,0,0,0,0,1.5,0,0
5300002,2003,0,1,0,0,0,0,1.36,0,0
5300002,2004,0,1,0,0,0,0,1.52,0,0
5300002,2005,0,1,0,0,0,0,2.15,0,0
5300002,2006,0,1,0,0,0,0,1.5,0,0
5300002,2007,0,1,0,0,0,0,2.5,0,0
5300002,2008,0,1,0,0,0,0,1.76,0,0
5300002,2009,0,0,1,0,0,0,1.92,0,0
5300002,2010,0,0,1,0,0,0,1.71,0,0
5300002,2011,0,0,1,0,0,0,1.31,0,0
5300002,2012,0,0,1,0,0,0,1.29,0,0
5300002,2013,0,0,1,0,0,0,0,0,0
5300002,2014,0,0,1,0,0,0,1.69,0,0
5300002,2015,0,0,0,1,0,0,2.06,0,0
5300003,2002,0,1,0,0,0,0,1.835,0,0
5300003,2003,0,1,0,0,0,0,1.93,0,0
5300003,2004,0,1,0,0,0,0,2.2,0,0
5300003,2005,0,1,0,0,0,0,2.23,0,0
5300003,2006,26,1,0,0,26,0,2.22,1,1
5300003,2007,0,1,0,0,0,0,2.24,1,0
5300003,2008,0,1,0,0,0,0,2.14,1,0
5300003,2009,0,0,1,0,0,0,2.17,1,0
5300003,2010,0,0,1,0,0,0,2.27,1,0
5300003,2011,0,0,1,0,0,0,2.18,1,0
5300003,2012,0,0,1,0,0,0,2.55,1,0
5300003,2013,0,0,1,0,0,0,2.59,1,0
5300003,2014,0,0,1,0,0,0,2.34,1,0
5300003,2015,0,0,0,1,0,0,2.13,1,0
5300030,2002,0,1,0,0,0,0,0,0,0
5300030,2003,0,1,0,0,0,0,1.91,0,0
5300030,2004,0,1,0,0,0,0,2.13,0,0
5300030,2005,0,1,0,0,0,0,2.28,0,0
5300030,2006,0,1,0,0,0,0,2.01,0,0
5300030,2007,0,1,0,0,0,0,2.43,0,0
5300030,2008,0,1,0,0,0,0,2.18,0,0
5300030,2009,0,0,1,0,0,0,2.32,0,0
5300030,2010,0,0,1,0,0,0,2.14,0,0
5300030,2011,0,0,1,0,0,0,2.22,0,0
5300030,2012,0,0,1,0,0,0,2.22,0,0
5300030,2013,0,0,1,0,0,0,2.17,0,0
5300030,2015,0,0,0,1,0,0,2.07,NA,0
5300060,2002,0,1,0,0,0,0,1.58,0,0
5300060,2003,0,1,0,0,0,0,2.15,0,0
5300060,2004,0,1,0,0,0,0,2.17,0,0
5300060,2005,0,1,0,0,0,0,2.12,0,0
5300060,2006,0,1,0,0,0,0,2.15,0,0
5300060,2007,0,1,0,0,0,0,2.57,0,0
5300060,2008,0,1,0,0,0,0,2.05,0,0
5300060,2009,0,0,1,0,0,0,2.32,0,0
5300060,2010,0,0,1,0,0,0,2.27,0,0
5300060,2011,0,0,1,0,0,0,2.64,0,0
5300060,2012,0,0,1,0,0,0,2.34,0,0
5300060,2013,0,0,1,0,0,0,2.5,0,0
5300060,2014,0,0,1,0,0,0,2.4,0,0
5300060,2015,0,0,0,1,0,0,2.42,0,0
5300150,2002,0,1,0,0,0,0,0,0,0
5300150,2003,46,1,0,0,46,0,2.1,1,1
5300150,2004,0,1,0,0,0,0,2.41,1,0
5300150,2005,0,1,0,0,0,0,2.52,1,0
5300150,2006,25,1,0,0,25,0,2.57,1,1
5300150,2007,0,1,0,0,0,0,2.66,1,0
5300150,2008,0,1,0,0,0,0,2.54,1,0
5300150,2009,32,0,1,0,32,0,2.81,1,1
5300150,2010,0,0,1,0,0,0,3.06,1,0
5300150,2011,0,0,1,0,0,0,2.85,1,0
5300150,2012,0,0,1,0,0,0,2.95,1,0
5300150,2013,0,0,1,0,0,0,2.96,1,0
5300150,2014,0,0,1,0,0,0,2.96,1,0
5300150,2015,0,0,0,1,0,0,2.81,1,0
5300240,2002,0,1,0,0,0,0,0,0,0
5300240,2003,0,1,0,0,0,0,1.97,0,0
5300240,2004,0,1,0,0,0,0,2.23,0,0
5300240,2005,0,1,0,0,0,0,2.43,0,0
5300240,2006,0,1,0,0,0,0,2.4,0,0
5300240,2007,0,1,0,0,0,0,2.49,0,0
5300240,2008,0,1,0,0,0,0,2.48,0,0
5300240,2009,0,0,1,0,0,0,2.52,0,0
5300240,2010,0,0,1,0,0,0,2.56,0,0
5300240,2011,0,0,1,0,0,0,2.48,0,0
5300240,2012,0,0,1,0,0,0,2.88,0,0
5300240,2013,0,0,1,0,0,0,2.75,0,0
5300240,2014,0,0,1,0,0,0,1.49,0,0
5300240,2015,0,0,0,1,0,0,2.46,0,0
5300280,2002,0,1,0,0,0,0,1.36,0,0
5300280,2003,0,1,0,0,0,0,2.2,0,0
5300280,2004,0,1,0,0,0,0,2.55,0,0
5300280,2005,0,1,0,0,0,0,2.47,0,0
5300280,2006,0,1,0,0,0,0,2.35,0,0
5300280,2007,0,1,0,0,0,0,2.6,0,0
5300280,2008,0,1,0,0,0,0,2.35,0,0
5300280,2009,0,0,1,0,0,0,2.51,0,0
5300280,2010,0,0,1,0,0,0,2.66,0,0
5300280,2011,0,0,1,0,0,0,2.48,0,0
5300280,2012,0,0,1,0,0,0,2.78,0,0
5300280,2013,0,0,1,0,0,0,3.02,0,0
5300280,2015,0,0,0,1,0,0,2.67,NA,0
5300300,2002,0,1,0,0,0,0,1.875,0,0
5300300,2003,74,1,0,0,74,0,2.05,1,1
5300300,2004,0,1,0,0,0,0,2.24,1,0
5300300,2005,60,1,0,0,60,0,2.34,1,1
5300300,2006,0,1,0,0,0,0,2.31,1,0
5300300,2007,0,1,0,0,0,0,2.47,1,0
5300300,2008,332,1,0,0,332,0,2.38,1,1
5300300,2009,0,0,1,0,0,0,2.47,1,0
5300300,2010,0,0,1,0,0,0,2.41,1,0
5300300,2011,0,0,1,0,0,0,2.39,1,0
5300300,2012,58,0,1,0,58,0,2.43,1,1
5300300,2013,0,0,1,0,0,0,2.47,1,0
5300300,2014,0,0,1,0,0,0,2.32,1,0
5300300,2015,0,0,0,1,0,0,2.41,1,0
5300330,2002,0,1,0,0,0,0,2.83,0,0
5300330,2003,0,1,0,0,0,0,3,0,0
5300330,2004,0,1,0,0,0,0,3.03,0,0
5300330,2005,0,1,0,0,0,0,3.26,0,0
5300330,2006,0,1,0,0,0,0,3.22,0,0
5300330,2007,0,1,0,0,0,0,3.29,0,0
5300330,2008,48,1,0,0,48,0,3.18,1,1
5300330,2009,0,0,1,0,0,0,3.3,1,0
5300330,2010,0,0,1,0,0,0,3.31,1,0
5300330,2011,0,0,1,0,0,0,3.24,1,0
5300330,2012,0,0,1,0,0,0,3.19,1,0
5300330,2013,0,0,1,0,0,0,3.42,1,0
5300330,2014,0,0,1,0,0,0,3.38,1,0
5300330,2015,0,0,0,1,0,0,2.85,1,0
5300380,2002,0,1,0,0,0,0,2.00125,0,0
5300380,2003,0,1,0,0,0,0,2.15,0,0
5300380,2004,0,1,0,0,0,0,2.39,0,0
5300380,2005,39,1,0,0,39,0,2.54,1,1
5300380,2006,0,1,0,0,0,0,2.56,1,0
5300380,2007,114,1,0,0,114,0,2.59,1,1
5300380,2008,280,1,0,0,280,0,2.49,1,1
5300380,2009,0,0,1,0,0,0,2.55,1,0
5300380,2010,0,0,1,0,0,0,2.68,1,0
5300380,2011,0,0,1,0,0,0,2.74,1,0
5300380,2012,0,0,1,0,0,0,2.63,1,0
5300380,2013,0,0,1,0,0,0,2.79,1,0
5300380,2014,0,0,1,0,0,0,2.63,1,0
5300380,2015,0,0,0,1,0,0,2.37,1,0
5300390,2002,308,1,0,0,308,0,2.475,1,1
5300390,2003,132,1,0,0,132,0,2.6,1,1
5300390,2004,18,1,0,0,18,0,2.8,1,1
5300390,2005,0,1,0,0,0,0,3.03,1,0
5300390,2006,129,1,0,0,129,0,2.88,1,1
5300390,2007,0,1,0,0,0,0,3.04,1,0
5300390,2008,0,1,0,0,0,0,2.96,1,0
5300390,2009,0,0,1,0,0,0,3.11,1,0
5300390,2010,0,0,1,0,0,0,3.07,1,0
5300390,2011,41,0,1,0,41,0,3.08,1,1
5300390,2012,0,0,1,0,0,0,3.22,1,0
5300390,2013,0,0,1,0,0,0,3.35,1,0
5300390,2014,0,0,1,0,0,0,3.2,1,0
5300390,2015,0,0,0,1,0,0,3.16,1,0
5300420,2002,71,1,0,0,71,0,2.21,1,1
5300420,2003,0,1,0,0,0,0,2.22,1,0
5300420,2004,0,1,0,0,0,0,2.6,1,0
5300420,2005,0,1,0,0,0,0,2.66,1,0
5300420,2006,90,1,0,0,90,0,2.64,1,1
5300420,2007,51,1,0,0,51,0,2.74,1,1
5300420,2008,45,1,0,0,45,0,2.61,1,1
5300420,2009,51,0,1,0,51,0,2.73,1,1
5300420,2010,0,0,1,0,0,0,2.9,1,0
5300420,2011,40,0,1,0,40,0,2.92,1,1
5300420,2012,101,0,1,0,101,0,3.01,1,1
5300420,2013,0,0,1,0,0,0,3.05,1,0
5300420,2014,240,0,1,0,240,0,2.89,1,1
5300420,2015,0,0,0,1,0,0,2.78,1,0
5300480,2002,0,1,0,0,0,0,1.603333,0,0
5300480,2003,0,1,0,0,0,0,1.76,0,0
5300480,2004,0,1,0,0,0,0,2.03,0,0
5300480,2005,0,1,0,0,0,0,2.12,0,0
5300480,2006,0,1,0,0,0,0,1.99,0,0
5300480,2007,0,1,0,0,0,0,2.28,0,0
5300480,2008,0,1,0,0,0,0,2.17,0,0
5300480,2009,0,0,1,0,0,0,2.3,0,0
5300480,2010,0,0,1,0,0,0,2.27,0,0
5300480,2011,32,0,1,0,32,0,2.34,1,1
5300480,2012,0,0,1,0,0,0,2.53,1,0
5300480,2013,0,0,1,0,0,0,2.69,1,0
5300480,2015,0,0,0,1,0,0,2.26,1,0
5300570,2002,0,1,0,0,0,0,2.37,0,0
5300570,2003,0,1,0,0,0,0,2.41,0,0
5300570,2004,0,1,0,0,0,0,3.14,0,0
5300570,2005,0,1,0,0,0,0,2.67,0,0
5300570,2006,0,1,0,0,0,0,2.49,0,0
5300570,2007,0,1,0,0,0,0,2.39,0,0
5300570,2008,0,1,0,0,0,0,2.56,0,0
5300570,2009,0,0,1,0,0,0,2.6,0,0
5300570,2010,0,0,1,0,0,0,2.76,0,0
5300570,2011,0,0,1,0,0,0,2.83,0,0
5300570,2012,0,0,1,0,0,0,2.8,0,0
5300570,2013,0,0,1,0,0,0,2.87,0,0
5300570,2014,121,0,1,0,121,0,2.6,1,1
5300570,2015,0,0,0,1,0,0,2.48,1,0
5300660,2002,0,1,0,0,0,0,1.71,0,0
5300660,2003,300,1,0,0,300,0,1.76,1,1
5300660,2004,0,1,0,0,0,0,2,1,0
5300660,2005,57,1,0,0,57,0,2.12,1,1
5300660,2006,0,1,0,0,0,0,2.03,1,0
5300660,2007,0,1,0,0,0,0,2.27,1,0
5300660,2008,0,1,0,0,0,0,2.25,1,0
5300660,2009,0,0,1,0,0,0,2.39,1,0
5300660,2010,0,0,1,0,0,0,2.17,1,0
5300660,2011,215,0,1,0,68,147,2.33,1,1
5300660,2012,160,0,1,0,69,91,2.51,1,1
5300660,2013,32,0,1,0,0,32,2.69,1,1
5300660,2014,0,0,1,0,0,0,2.26,1,0
5300660,2015,0,0,0,1,0,0,2.07,1,0
5300690,2002,0,1,0,0,0,0,1.46,0,0
5300690,2003,0,1,0,0,0,0,2.06,0,0
5300690,2004,0,1,0,0,0,0,1.76,0,0
5300690,2005,0,1,0,0,0,0,1.85,0,0
5300690,2006,0,1,0,0,0,0,1.71,0,0
5300690,2007,0,1,0,0,0,0,2.02,0,0
5300690,2008,0,1,0,0,0,0,1.75,0,0
5300690,2009,0,0,1,0,0,0,2.05,0,0
5300690,2010,0,0,1,0,0,0,1.9,0,0
5300690,2011,0,0,1,0,0,0,2.19,0,0
5300690,2012,0,0,1,0,0,0,1.79,0,0
5300690,2013,0,0,1,0,0,0,1.92,0,0
5300690,2015,0,0,0,1,0,0,1.66,NA,0
5300720,2002,0,1,0,0,0,0,1.6,0,0
5300720,2003,0,1,0,0,0,0,1.36,0,0
5300720,2004,0,1,0,0,0,0,1.53,0,0
5300720,2005,0,1,0,0,0,0,1.71,0,0
5300720,2006,0,1,0,0,0,0,1.8,0,0
5300720,2007,0,1,0,0,0,0,1.97,0,0
5300720,2008,0,1,0,0,0,0,1.9,0,0
5300720,2009,0,0,1,0,0,0,1.79,0,0
5300720,2010,0,0,1,0,0,0,2.05,0,0
5300720,2011,0,0,1,0,0,0,2.33,0,0
5300720,2012,0,0,1,0,0,0,2.45,0,0
5300720,2013,0,0,1,0,0,0,2.5,0,0
5300720,2014,0,0,1,0,0,0,1.74,0,0
5300720,2015,0,0,0,1,0,0,2.04,0,0
5300780,2002,51,1,0,0,51,0,2.03,1,1
5300780,2003,0,1,0,0,0,0,2.01,1,0
5300780,2004,0,1,0,0,0,0,2.24,1,0
5300780,2005,0,1,0,0,0,0,2.36,1,0
5300780,2006,0,1,0,0,0,0,2.39,1,0
5300780,2007,0,1,0,0,0,0,2.48,1,0
5300780,2008,30,1,0,0,30,0,2.39,1,1
5300780,2009,0,0,1,0,0,0,2.54,1,0
5300780,2010,0,0,1,0,0,0,2.4,1,0
5300780,2011,0,0,1,0,0,0,2.44,1,0
5300780,2012,0,0,1,0,0,0,2.6,1,0
5300780,2013,40,0,1,0,40,0,2.69,1,1
5300780,2014,0,0,1,0,0,0,2.33,1,0
5300780,2015,0,0,0,1,0,0,2.24,1,0
5300810,2002,0,1,0,0,0,0,2.08,0,0
5300810,2003,0,1,0,0,0,0,2.54,0,0
5300810,2004,0,1,0,0,0,0,2.45,0,0
5300810,2005,0,1,0,0,0,0,2.75,0,0
5300810,2006,0,1,0,0,0,0,2.71,0,0
5300810,2007,0,1,0,0,0,0,2.84,0,0
5300810,2008,0,1,0,0,0,0,2.88,0,0
5300810,2009,0,0,1,0,0,0,2.97,0,0
5300810,2010,0,0,1,0,0,0,2.95,0,0
5300810,2011,0,0,1,0,0,0,3.06,0,0
5300810,2012,0,0,1,0,0,0,3.14,0,0
5300810,2013,0,0,1,0,0,0,3.16,0,0
5300810,2015,0,0,0,1,0,0,2.95,NA,0
5300840,2002,0,1,0,0,0,0,1.28,0,0
5300840,2003,0,1,0,0,0,0,1.52,0,0
5300840,2004,0,1,0,0,0,0,1.83,0,0
5300840,2005,0,1,0,0,0,0,1.9,0,0
5300840,2006,0,1,0,0,0,0,1.8,0,0
5300840,2007,0,1,0,0,0,0,2.51,0,0
5300840,2008,0,1,0,0,0,0,1.86,0,0
5300840,2009,0,0,1,0,0,0,1.78,0,0
5300840,2010,0,0,1,0,0,0,2.55,0,0
5300840,2011,0,0,1,0,0,0,2.08,0,0
5300840,2012,0,0,1,0,0,0,2.12,0,0
5300840,2013,0,0,1,0,0,0,2.44,0,0
5300840,2014,0,0,1,0,0,0,2.24,0,0
5300840,2015,0,0,0,1,0,0,2.28,0,0
5300950,2002,0,1,0,0,0,0,1.92,0,0
5300950,2003,0,1,0,0,0,0,2.18,0,0
5300950,2004,0,1,0,0,0,0,2.49,0,0
5300950,2005,0,1,0,0,0,0,2.79,0,0
5300950,2006,0,1,0,0,0,0,2.6,0,0
5300950,2007,0,1,0,0,0,0,2.86,0,0
5300950,2008,0,1,0,0,0,0,2.83,0,0
5300950,2009,0,0,1,0,0,0,3.01,0,0
5300950,2010,0,0,1,0,0,0,2.85,0,0
5300950,2011,0,0,1,0,0,0,3.02,0,0
5300950,2012,0,0,1,0,0,0,3.1,0,0
5300950,2013,0,0,1,0,0,0,2.94,0,0
5300950,2014,0,0,1,0,0,0,2.7,0,0
5300950,2015,0,0,0,1,0,0,2.79,0,0
5300960,2002,0,1,0,0,0,0,1.86,0,0
5300960,2003,0,1,0,0,0,0,1.61,0,0
5300960,2004,0,1,0,0,0,0,2.3,0,0
5300960,2005,0,1,0,0,0,0,2.25,0,0
5300960,2006,0,1,0,0,0,0,2.28,0,0
5300960,2007,0,1,0,0,0,0,2.64,0,0
5300960,2008,0,1,0,0,0,0,2.39,0,0
5300960,2009,0,0,1,0,0,0,2.44,0,0
5300960,2010,0,0,1,0,0,0,2.66,0,0
5300960,2011,0,0,1,0,0,0,2.61,0,0
5300960,2012,0,0,1,0,0,0,2.87,0,0
5300960,2013,0,0,1,0,0,0,2.79,0,0
5300960,2014,0,0,1,0,0,0,2.69,0,0
5300960,2015,0,0,0,1,0,0,2.52,0,0
5300990,2002,0,1,0,0,0,0,1.26,0,0
5300990,2003,0,1,0,0,0,0,1.88,0,0
5300990,2004,0,1,0,0,0,0,2.3,0,0
5300990,2005,0,1,0,0,0,0,2.28,0,0
5300990,2006,0,1,0,0,0,0,2.26,0,0
5300990,2007,0,1,0,0,0,0,2.31,0,0
5300990,2008,0,1,0,0,0,0,2,0,0
5300990,2009,0,0,1,0,0,0,2.14,0,0
5300990,2010,0,0,1,0,0,0,2.58,0,0
5300990,2011,0,0,1,0,0,0,2.35,0,0
5300990,2012,0,0,1,0,0,0,2.31,0,0
5300990,2013,0,0,1,0,0,0,2.08,0,0
5300990,2014,0,0,1,0,0,0,2.35,0,0
5300990,2015,0,0,0,1,0,0,2.08,0,0
5301080,2002,0,1,0,0,0,0,2.0075,0,0
5301080,2003,0,1,0,0,0,0,2.17,0,0
5301080,2004,172,1,0,0,172,0,2.47,1,1
5301080,2005,0,1,0,0,0,0,2.61,1,0
5301080,2006,0,1,0,0,0,0,2.62,1,0
5301080,2007,326,1,0,0,326,0,2.8,1,1
5301080,2008,0,1,0,0,0,0,2.66,1,0
5301080,2009,0,0,1,0,0,0,2.64,1,0
5301080,2010,0,0,1,0,0,0,2.61,1,0
5301080,2011,0,0,1,0,0,0,2.65,1,0
5301080,2012,0,0,1,0,0,0,2.76,1,0
5301080,2013,0,0,1,0,0,0,2.91,1,0
5301080,2014,0,0,1,0,0,0,2.77,1,0
5301080,2015,0,0,0,1,0,0,2.69,1,0
5301110,2002,157,1,0,0,157,0,2.224,1,1
5301110,2003,0,1,0,0,0,0,2.56,1,0
5301110,2004,64,1,0,0,64,0,2.7,1,1
5301110,2005,8,1,0,0,8,0,2.77,1,1
5301110,2006,0,1,0,0,0,0,2.53,1,0
5301110,2007,0,1,0,0,0,0,2.77,1,0
5301110,2008,75,1,0,0,75,0,2.6,1,1
5301110,2009,60,0,1,0,60,0,2.71,1,1
5301110,2010,0,0,1,0,0,0,2.63,1,0
5301110,2011,0,0,1,0,0,0,2.85,1,0
5301110,2012,0,0,1,0,0,0,2.98,1,0
5301110,2013,51,0,1,0,51,0,3.04,1,1
5301110,2015,0,0,0,1,0,0,2.56,1,0
5301140,2002,20,1,0,0,20,0,1.74,1,1
5301140,2003,0,1,0,0,0,0,1.85,1,0
5301140,2004,86,1,0,0,86,0,2.19,1,1
5301140,2005,71,1,0,0,71,0,2.13,1,1
5301140,2006,0,1,0,0,0,0,2.23,1,0
5301140,2007,144,1,0,0,144,0,2.37,1,1
5301140,2008,0,1,0,0,0,0,2,1,0
5301140,2009,0,0,1,0,0,0,2.1,1,0
5301140,2010,50,0,1,0,50,0,1.95,1,1
5301140,2011,74,0,1,0,74,0,2.06,1,1
5301140,2012,0,0,1,0,0,0,2.15,1,0
5301140,2013,38,0,1,0,38,0,2.55,1,1
5301140,2014,0,0,1,0,0,0,2.3,1,0
5301140,2015,0,0,0,1,0,0,2.15,1,0
5301170,2002,0,1,0,0,0,0,1.93,0,0
5301170,2003,0,1,0,0,0,0,2.12,0,0
5301170,2004,0,1,0,0,0,0,2.48,0,0
5301170,2005,0,1,0,0,0,0,2.52,0,0
5301170,2006,0,1,0,0,0,0,2.52,0,0
5301170,2007,0,1,0,0,0,0,2.61,0,0
5301170,2008,150,1,0,0,150,0,2.49,1,1
5301170,2009,0,0,1,0,0,0,2.47,1,0
5301170,2010,0,0,1,0,0,0,2.44,1,0
5301170,2011,0,0,1,0,0,0,2.44,1,0
5301170,2012,0,0,1,0,0,0,2.35,1,0
5301170,2013,0,0,1,0,0,0,2.74,1,0
5301170,2015,0,0,0,1,0,0,2.15,1,0
5301200,2002,0,1,0,0,0,0,1.63,0,0
5301200,2003,0,1,0,0,0,0,2.2,0,0
5301200,2004,0,1,0,0,0,0,2.28,0,0
5301200,2005,0,1,0,0,0,0,2.58,0,0
5301200,2006,0,1,0,0,0,0,2.56,0,0
5301200,2007,0,1,0,0,0,0,2.64,0,0
5301200,2008,0,1,0,0,0,0,2.47,0,0
5301200,2009,0,0,1,0,0,0,2.58,0,0
5301200,2010,0,0,1,0,0,0,2.25,0,0
5301200,2011,0,0,1,0,0,0,2.53,0,0
5301200,2012,0,0,1,0,0,0,2.55,0,0
5301200,2013,0,0,1,0,0,0,2.52,0,0
5301200,2015,0,0,0,1,0,0,2.12,NA,0
5301230,2002,0,1,0,0,0,0,2.08,0,0
5301230,2003,0,1,0,0,0,0,2.46,0,0
5301230,2004,0,1,0,0,0,0,2.47,0,0
5301230,2005,0,1,0,0,0,0,2.73,0,0
5301230,2006,50,1,0,0,50,0,2.58,1,1
5301230,2007,50,1,0,0,50,0,2.64,1,1
5301230,2008,0,1,0,0,0,0,2.59,1,0
5301230,2009,0,0,1,0,0,0,2.51,1,0
5301230,2010,0,0,1,0,0,0,2.53,1,0
5301230,2011,51,0,1,0,51,0,2.58,1,1
5301230,2012,0,0,1,0,0,0,2.5,1,0
5301230,2013,0,0,1,0,0,0,2.75,1,0
5301230,2015,0,0,0,1,0,0,2.26,1,0
5301260,2002,0,1,0,0,0,0,0,0,0
5301260,2003,0,1,0,0,0,0,2.05,0,0
5301260,2004,0,1,0,0,0,0,2.07,0,0
5301260,2005,0,1,0,0,0,0,2.18,0,0
5301260,2006,0,1,0,0,0,0,1.97,0,0
5301260,2007,0,1,0,0,0,0,2.33,0,0
5301260,2008,0,1,0,0,0,0,2.45,0,0
5301260,2009,0,0,1,0,0,0,2.45,0,0
5301260,2010,0,0,1,0,0,0,2.75,0,0
5301260,2011,0,0,1,0,0,0,2.77,0,0
5301260,2012,0,0,1,0,0,0,2.78,0,0
5301260,2013,0,0,1,0,0,0,2.91,0,0
5301260,2014,0,0,1,0,0,0,2.54,0,0
5301260,2015,0,0,0,1,0,0,2.56,0,0
5301290,2002,0,1,0,0,0,0,0,0,0
5301290,2003,0,1,0,0,0,0,2.48,0,0
5301290,2004,0,1,0,0,0,0,1.97,0,0
5301290,2005,0,1,0,0,0,0,2.33,0,0
5301290,2006,0,1,0,0,0,0,2.12,0,0
5301290,2007,0,1,0,0,0,0,2.21,0,0
5301290,2008,0,1,0,0,0,0,2.23,0,0
5301290,2009,0,0,1,0,0,0,2.35,0,0
5301290,2010,0,0,1,0,0,0,2.13,0,0
5301290,2011,39,0,1,0,39,0,2.04,1,1
5301290,2012,0,0,1,0,0,0,2.56,1,0
5301290,2013,0,0,1,0,0,0,2.42,1,0
5301290,2014,0,0,1,0,0,0,2.31,1,0
5301290,2015,0,0,0,1,0,0,2.1,1,0
5301320,2002,0,1,0,0,0,0,1.46,0,0
5301320,2003,0,1,0,0,0,0,1.86,0,0
5301320,2004,0,1,0,0,0,0,2.36,0,0
5301320,2005,0,1,0,0,0,0,2.32,0,0
5301320,2006,0,1,0,0,0,0,2.33,0,0
5301320,2007,0,1,0,0,0,0,2.35,0,0
5301320,2008,0,1,0,0,0,0,2.35,0,0
5301320,2009,0,0,1,0,0,0,2.35,0,0
5301320,2010,0,0,1,0,0,0,2.32,0,0
5301320,2011,0,0,1,0,0,0,2.43,0,0
5301320,2012,0,0,1,0,0,0,2.72,0,0
5301320,2013,0,0,1,0,0,0,2.48,0,0
5301320,2014,0,0,1,0,0,0,2.36,0,0
5301320,2015,0,0,0,1,0,0,2.23,0,0
5301350,2002,26,1,0,0,26,0,1.96,1,1
5301350,2003,0,1,0,0,0,0,1.74,1,0
5301350,2004,0,1,0,0,0,0,2.15,1,0
5301350,2005,0,1,0,0,0,0,2.03,1,0
5301350,2006,0,1,0,0,0,0,2.04,1,0
5301350,2007,0,1,0,0,0,0,2.19,1,0
5301350,2008,0,1,0,0,0,0,2.53,1,0
5301350,2009,0,0,1,0,0,0,2.36,1,0
5301350,2010,0,0,1,0,0,0,2.4,1,0
5301350,2011,0,0,1,0,0,0,2.59,1,0
5301350,2012,0,0,1,0,0,0,2.3,1,0
5301350,2013,0,0,1,0,0,0,2.65,1,0
5301350,2015,0,0,0,1,0,0,2.43,1,0
5301410,2002,107,1,0,0,107,0,1.61,1,1
5301410,2003,0,1,0,0,0,0,1.68,1,0
5301410,2004,0,1,0,0,0,0,1.92,1,0
5301410,2005,0,1,0,0,0,0,2.03,1,0
5301410,2006,288,1,0,0,288,0,2.13,1,1
5301410,2007,120,1,0,0,120,0,2.08,1,1
5301410,2008,0,1,0,0,0,0,2.13,1,0
5301410,2009,17,0,1,0,0,17,2.13,1,1
5301410,2010,0,0,1,0,0,0,2.24,1,0
5301410,2011,0,0,1,0,0,0,2.27,1,0
5301410,2012,0,0,1,0,0,0,2.41,1,0
5301410,2013,0,0,1,0,0,0,2.68,1,0
5301410,2014,0,0,1,0,0,0,2.5,1,0
5301410,2015,0,0,0,1,0,0,2.39,1,0
5301440,2002,0,1,0,0,0,0,1.92,0,0
5301440,2003,0,1,0,0,0,0,2.29,0,0
5301440,2004,0,1,0,0,0,0,2.5,0,0
5301440,2005,0,1,0,0,0,0,2.27,0,0
5301440,2006,0,1,0,0,0,0,2.13,0,0
5301440,2007,0,1,0,0,0,0,2.34,0,0
5301440,2008,0,1,0,0,0,0,2.57,0,0
5301440,2009,0,0,1,0,0,0,2.99,0,0
5301440,2010,0,0,1,0,0,0,3.07,0,0
5301440,2011,0,0,1,0,0,0,2.66,0,0
5301440,2012,0,0,1,0,0,0,2.42,0,0
5301440,2013,0,0,1,0,0,0,2.81,0,0
5301440,2014,0,0,1,0,0,0,2.93,0,0
5301440,2015,0,0,0,1,0,0,2.33,0,0
5301470,2002,0,1,0,0,0,0,1.69,0,0
5301470,2003,0,1,0,0,0,0,1.63,0,0
5301470,2004,0,1,0,0,0,0,2.01,0,0
5301470,2005,0,1,0,0,0,0,2.06,0,0
5301470,2006,0,1,0,0,0,0,2.09,0,0
5301470,2007,0,1,0,0,0,0,2.25,0,0
5301470,2008,0,1,0,0,0,0,2.1,0,0
5301470,2009,0,0,1,0,0,0,2.36,0,0
5301470,2010,0,0,1,0,0,0,2.42,0,0
5301470,2011,59,0,1,0,59,0,2.15,1,1
5301470,2012,0,0,1,0,0,0,2.31,1,0
5301470,2013,0,0,1,0,0,0,2.53,1,0
5301470,2015,0,0,0,1,0,0,2.17,1,0
5301500,2002,0,1,0,0,0,0,2.43,0,0
5301500,2003,0,1,0,0,0,0,2.5,0,0
5301500,2004,0,1,0,0,0,0,2.36,0,0
5301500,2005,0,1,0,0,0,0,2.83,0,0
5301500,2006,0,1,0,0,0,0,2.08,0,0
5301500,2007,0,1,0,0,0,0,0,0,0
5301500,2008,0,1,0,0,0,0,2.64,0,0
5301500,2009,0,0,1,0,0,0,2.42,0,0
5301500,2010,0,0,1,0,0,0,2.52,0,0
5301500,2011,0,0,1,0,0,0,0,0,0
